Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Month,Year
874379,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2022-23,2022-12-01,5.784986933,12,2022
874381,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2023,2023-01-01,6.353517613,1,2023
177924,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2012,2012-06-01,10.77,6,2012
827070,386.0,Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2022,2022-06-01,37.07216274,6,2022
412689,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2016,2016-06-01,17.74,6,2016
741154,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Winter 2020-21,2020-12-01,21.9958319,12,2020
412683,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2016,2016-06-01,17.99,6,2016
336753,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Winter 2014-15,2014-12-01,26.86,12,2014
825819,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2022,2022-06-01,13.00598294,6,2022
827611,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2017-2019,2017-01-01,5.0,1,2017
130912,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2005-2007,2005-01-01,12.6,1,2005
605750,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Annual Average 2018,2018-01-01,7.57,1,2018
742250,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2021,2021-06-01,8.987049963,6,2021
669912,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Summer 2020,2020-06-01,6.65,6,2020
334279,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,2015-01-01,8.7,1,2015
874846,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01,8.788488643,6,2023
334249,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2015,2015-01-01,8.91,1,2015
334280,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,2015-06-01,9.31,6,2015
874847,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2022-23,2022-12-01,6.198527919,12,2022
874845,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2023,2023-01-01,6.69617719,1,2023
168531,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Winter 2010-11,2010-12-01,14.07,12,2010
170419,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2013,2012-12-01,8.87,12,2012
742446,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),Annual Average 2021,2021-01-01,6.804737138,1,2021
334236,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),Winter 2014-15,2014-12-01,10.44,12,2014
213801,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2013-14,2013-12-01,11.73,12,2013
168441,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2008-09,2008-12-01,13.51,12,2008
823297,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2022,2022-01-01,5.930993839,1,2022
177171,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Winter 2008-09,2008-12-01,13.29,12,2008
212700,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Winter 2013-14,2013-12-01,11.63,12,2013
605698,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Winter 2017-18,2017-12-01,9.25,12,2017
823258,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Annual Average 2022,2022-01-01,6.361393551,1,2022
177159,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Winter 2008-09,2008-12-01,13.58,12,2008
177329,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Winter 2012-13,2012-12-01,13.09,12,2012
740961,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2021,2021-01-01,20.30735751,1,2021
333986,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Summer 2015,2015-06-01,9.99,6,2015
333959,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,Summer 2015,2015-06-01,9.73,6,2015
605953,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Winter 2017-18,2017-12-01,8.0,12,2017
649903,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2019,2019-01-01,9.32,1,2019
214155,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Annual Average 2014,2013-12-01,8.95,12,2013
168500,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2009-10,2009-12-01,10.13,12,2009
168618,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2011-12,2011-12-01,9.23,12,2011
547740,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2017,2017-06-01,8.81,6,2017
547742,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2016-17,2016-12-01,8.02,12,2016
649696,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Annual Average 2019,2019-01-01,7.32,1,2019
823291,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Annual Average 2022,2022-01-01,6.182700369,1,2022
177148,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Winter 2008-09,2008-12-01,13.62,12,2008
177161,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Winter 2008-09,2008-12-01,15.3,12,2008
177906,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Summer 2012,2012-06-01,10.87,6,2012
605669,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,Annual Average 2018,2018-01-01,7.19,1,2018
827051,386.0,Ozone (O3),Mean,ppb,UHF34,503504.0,Southern SI,Summer 2022,2022-06-01,35.56104123,6,2022
412673,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Winter 2015-16,2015-12-01,31.05,12,2015
827056,386.0,Ozone (O3),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2022,2022-06-01,29.8790862,6,2022
827066,386.0,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,Summer 2022,2022-06-01,31.62649667,6,2022
741160,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Winter 2020-21,2020-12-01,22.11981526,12,2020
166695,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2010,2010-06-01,22.42,6,2010
166754,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2011,2011-06-01,21.06,6,2011
412787,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2015-16,2015-12-01,25.18,12,2015
741250,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2020-21,2020-12-01,21.63925524,12,2020
741253,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2020-21,2020-12-01,24.10456292,12,2020
165869,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Winter 2010-11,2010-12-01,31.73,12,2010
826001,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2022,2022-06-01,14.15757339,6,2022
827619,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2017-2019,2017-01-01,10.0,1,2017
130920,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2005-2007,2005-01-01,30.6,1,2005
131544,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2009-2011,2009-01-01,18.8,1,2009
518829,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2012-2014,2012-01-02,10.21473661,1,2012
628570,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2015-2017,2015-01-01,16.9,1,2015
334309,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2015,2015-01-01,8.99,1,2015
170306,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2011,2010-12-01,11.6,12,2010
874891,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01,9.189253309,6,2023
334310,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2015,2015-06-01,9.72,6,2015
874890,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2023,2023-01-01,7.154167222,1,2023
628560,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2015-2017,2015-01-01,6.6,1,2015
518804,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206.0,Borough Park,2012-2014,2012-01-02,9.06397163,1,2012
131534,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2009-2011,2009-01-01,5.8,1,2009
131519,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206.0,Borough Park,2009-2011,2009-01-01,11.8,1,2009
167698,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2012,2011-12-01,23.5,12,2011
826351,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Summer 2022,2022-06-01,11.97481491,6,2022
167687,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2012,2011-12-01,30.08,12,2011
518900,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206.0,Borough Park,2012-2014,2012-01-02,18.65450617,1,2012
628463,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309.0,Union Square - Lower East Side,2015-2017,2015-01-01,102.2,1,2015
827588,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2017-2019,2017-01-01,15.0,1,2017
130917,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,407.0,Southwest Queens,2005-2007,2005-01-01,13.4,1,2005
605651,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Annual Average 2018,2018-01-01,7.19,1,2018
547719,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2017,2017-06-01,9.07,6,2017
649973,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),Summer 2019,2019-06-01,8.09,6,2019
334265,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Summer 2015,2015-06-01,9.64,6,2015
628558,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,2015-2017,2015-01-01,4.7,1,2015
628546,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2015-2017,2015-01-01,9.7,1,2015
131513,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2009-2011,2009-01-01,30.2,1,2009
131531,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2009-2011,2009-01-01,8.6,1,2009
131532,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,2009-2011,2009-01-01,5.4,1,2009
167712,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Annual Average 2012,2011-12-01,23.5,12,2011
167727,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2012,2011-12-01,17.25,12,2011
826348,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2022,2022-06-01,8.50052679,6,2022
518912,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2012-2014,2012-01-02,57.63543628,1,2012
628462,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2015-2017,2015-01-01,14.2,1,2015
518902,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2012-2014,2012-01-02,70.94889216,1,2012
628450,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207.0,East Flatbush - Flatbush,2015-2017,2015-01-01,84.2,1,2015
131417,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107.0,Hunts Point - Mott Haven,2009-2011,2009-01-01,251.3,1,2009
131435,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2009-2011,2009-01-01,69.7,1,2009
131436,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2009-2011,2009-01-01,24.5,1,2009
629000,655.0,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2015-2017,2015-01-01,18.0,1,2015
799850,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,408.0,Jamaica,2014,2014-01-01,1.376572779,1,2014
315663,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,308.0,Greenwich Village - SoHo,2011,2011-01-01,2.6,1,2011
315673,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,408.0,Jamaica,2011,2011-01-01,1.9,1,2011
130767,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,407.0,Southwest Queens,2005,2005-01-01,2.4,1,2005
130739,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,107.0,Hunts Point - Mott Haven,2005,2005-01-01,3.5,1,2005
168506,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Winter 2009-10,2009-12-01,9.65,12,2009
214161,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2014,2013-12-01,8.45,12,2013
669963,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2020,2020-06-01,6.58,6,2020
649832,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Summer 2019,2019-06-01,8.96,6,2019
173239,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Winter 2012-13,2012-12-01,10.94,12,2012
174155,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2010,2009-12-01,9.18,12,2009
669675,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2019-20,2019-12-01,7.56,12,2019
174157,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2010,2009-12-01,10.33,12,2009
177902,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Summer 2012,2012-06-01,11.69,6,2012
827052,386.0,Ozone (O3),Mean,ppb,UHF34,501502.0,Northern SI,Summer 2022,2022-06-01,34.57566992,6,2022
827054,386.0,Ozone (O3),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2022,2022-06-01,30.91303198,6,2022
166692,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Summer 2010,2010-06-01,25.56,6,2010
166690,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2010,2010-06-01,29.14,6,2010
741145,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Winter 2020-21,2020-12-01,24.05023118,12,2020
167752,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2013,2012-12-01,28.73,12,2012
741147,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2021,2021-01-01,20.36619,1,2021
167707,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2012,2011-12-01,19.02,12,2011
167695,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Annual Average 2012,2011-12-01,25.85,12,2011
518820,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2012-2014,2012-01-02,9.751318103,1,2012
605747,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Annual Average 2018,2018-01-01,8.16,1,2018
823326,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01,7.231477602,12,2021
168488,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Winter 2009-10,2009-12-01,10.09,12,2009
168606,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Winter 2011-12,2011-12-01,9.23,12,2011
669915,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Summer 2020,2020-06-01,6.78,6,2020
170333,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2011,2010-12-01,9.24,12,2010
170215,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2009,2008-12-01,9.76,12,2008
334336,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2015,2015-01-01,7.89,1,2015
669570,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2020,2020-01-01,6.73,1,2020
334216,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2015,2015-01-01,9.36,1,2015
168681,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2012-13,2012-12-01,9.6,12,2012
741211,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Winter 2020-21,2020-12-01,23.79818534,12,2020
336738,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Winter 2014-15,2014-12-01,32.43,12,2014
741213,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2021,2021-01-01,18.59620176,1,2021
167774,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2013,2012-12-01,22.74,12,2012
336774,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Winter 2014-15,2014-12-01,25.18,12,2014
166643,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2009,2009-06-01,19.53,6,2009
167764,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2013,2012-12-01,18.24,12,2012
741141,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,2021-01-01,22.13043181,1,2021
165860,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2010-11,2010-12-01,37.32,12,2010
166627,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Summer 2009,2009-06-01,32.98,6,2009
167748,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2013,2012-12-01,30.56,12,2012
827604,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2017-2019,2017-01-01,5.0,1,2017
823314,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,Winter 2021-22,2021-12-01,7.346079748,12,2021
177925,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,Summer 2012,2012-06-01,10.07,6,2012
649983,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Winter 2018-19,2018-12-01,8.38,12,2018
669895,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2020,2020-01-01,6.74,1,2020
334276,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2015,2015-01-01,8.91,1,2015
669865,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2020,2020-01-01,5.87,1,2020
669564,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,2020-01-01,7.79,1,2020
649982,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2019,2019-06-01,9.19,6,2019
669896,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Winter 2019-20,2019-12-01,8.49,12,2019
334277,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2015,2015-06-01,9.48,6,2015
628544,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,205.0,Sunset Park,2015-2017,2015-01-01,7.4,1,2015
628555,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2015-2017,2015-01-01,6.7,1,2015
131537,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2009-2011,2009-01-01,11.3,1,2009
167715,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2012,2011-12-01,23.25,12,2011
826013,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Summer 2022,2022-06-01,12.9620984,6,2022
167705,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2012,2011-12-01,19.08,12,2011
825834,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,2022-06-01,17.47746506,6,2022
650061,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2018-19,2018-12-01,6.28,12,2018
669973,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2020,2020-01-01,5.33,1,2020
874861,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01,8.147909572,6,2023
170219,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2009,2008-12-01,8.75,12,2008
170337,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2011,2010-12-01,8.44,12,2010
334348,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2015,2015-01-01,7.15,1,2015
650040,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2018-19,2018-12-01,7.29,12,2018
